key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-508874202,A one-pot synthesis of biodiesel from leather tanning waste using supercritical ethanol: Process optimization,2020,,,Biomass and Bioenergy,09619534 (ISSN),142,,,"Yuliana, M. and Santoso, S.P. and Soetaredjo, F.E. and Ismadji, S. and Ayucitra, A. and Angkawijaya, A.E. and Ju, Y.-H. and Tran-Nguyen, P.L.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090703171&doi=10.1016%2Fj.biombioe.2020.105761&partnerID=40&md5=ca465611a669a49218dd3387186fd765,English,Elsevier Ltd,"[""Department of Chemical Engineering, Widya Mandala Catholic University Surabaya, Kalijudan 37, Surabaya, 60114, Indonesia"", ""Department of Chemical Engineering, National Taiwan University of Science and Technology, 43, Keelung Rd, Sec. 4, Taipei, 10607, Taiwan"", ""Graduate Institute of Applied Science and Technology, National Taiwan University of Science and Technology, 43 Keelung Road, Sec 4, Taipei, 10607, Taiwan"", ""Taiwan Building Technology Center, National Taiwan University of Science and Technology, 43 Keelung Road, Sec 4, Taipei, 10607, Taiwan"", ""Department of Mechanical Engineering, Can Tho University, 3-2 Street, Can Tho City, Viet Nam""]",,"Export Date: 30 March 2026; Cited By: 31; Correspondence Address: M. Yuliana; Department of Chemical Engineering, Widya Mandala Catholic University Surabaya, Surabaya, Kalijudan 37, 60114, Indonesia; email: maria_yuliana_liauw@yahoo.com; CODEN: BMSBE | RAYYAN-LABELS: Producto: Energía,Residuos: Residuos sólidos,Tipo de valorización: Valorización química",10.1016/j.biombioe.2020.105761,Catalyst-free;Optimization study;Renewable energy;Supercritical ethanol;Tannery waste;Waste-derived biodiesel;Biodiesel;Ethanol;Fatty acids;Leather;Molar ratio;Optimization;Tanning;Experimental verification;Fatty acid ethyl ester;Independent variables;Optimized reaction conditions;Potential feedstock;Reaction variables;Response surface methodology;Supercritical ethanol;biofuel;design method;ethanol;experimental study;fatty acid;industrial waste;molecular analysis;optimization;reaction kinetics;Synthetic fuels,,
rayyan-508874205,"Absorption-Dominant, Low-Reflection Multifunctional Electromagnetic Shielding Material Derived from Hydrolysate of Waste Leather Scraps",2022,,,ACS Applied Materials and Interfaces,19448244 (ISSN),14,33,38077-38089,"Gao, D. and Guo, S. and Zhou, Y. and Lyu, B. and Li, X. and Zhao, P. and Ma, J.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136669350&doi=10.1021%2Facsami.2c10787&partnerID=40&md5=e202727d7cd6a7c20a879af1b9d06c50,English,American Chemical Society,"[""College of Bioresources Chemical and Materials Engineering, Shaanxi University of Science and Technology, Xian, 710021, China"", ""National Demonstration Center for Experimental Light Chemistry and Engineering Education, Shaanxi University of Science and Technology, Xian, 710021, China"", ""Xian Key Laboratory of Green Chemicals and Functional Materials, Xian, 710021, China""]",,"Export Date: 30 March 2026; Cited By: 32; Correspondence Address: D. Gao; College of Bioresources Chemical and Materials Engineering, Shaanxi University of Science and Technology, Xian, 710021, China; email: dangge2000@126.com; J. Ma; College of Bioresources Chemical and Materials Engineering, Shaanxi University of Science and Technology, Xian, 710021, China; email: majz@sust.edu.cn | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sólidos,Tipo de valorización: Valorización química,Tipo de valorización: Valorización térmica",10.1021/acsami.2c10787,electromagnetic interference shielding;electrothermal;high absorption;hydrolysate of waste leather scrap;nanofiber film;Amorphous carbon;Carbon films;Carbon nanofibers;Carbonization;Conductive films;Electromagnetic pulse;Electromagnetic wave interference;Film preparation;Metal nanoparticles;Signal interference;Textiles;Wearable technology;Carbon nanofibres;Electromagnetic interference shielding;Electrothermal;High absorption;Hydrolysate of waste leathe scrap;Leather scraps;Nanofiber films;Performance;Shielding materials;Zeolitic imidazolate frameworks;Electromagnetic shielding,,
rayyan-508874206,Utilization of waste leather for efficient removal of Ca2+and Mg2+in lithium carbonate production via nano-structural adsorption,2025,,,Nanoscale Advances,25160230 (ISSN),7,22,7239-7245,"Zhao, P. and Wei, J. and Wang, F. and Luo, Y. and Yang, L.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105018782580&doi=10.1039%2Fd5na00748h&partnerID=40&md5=f0a9cbb2e75797eb1b32cdf410c207e0,English,Royal Society of Chemistry,"[""National Engineering Laboratory for Clean Technology of Leather Manufacture, Sichuan University, Chengdu, 610000, China"", ""Guangzhou Shiling Leather Goods Industry Research Center Co.Ltd, Guangzhou, 510800, China"", ""School of Materials and New Energy, Ningxia University, Ningxia, Yinchuan, 750021, China"", ""School of Materials Science and Engineering, Xihua University, Chengdu, 610039, China""]",,"Export Date: 30 March 2026; Cited By: 0; Correspondence Address: ; L. Yang; National Engineering Laboratory for Clean Technology of Leather Manufacture, Sichuan University, Chengdu, 610000, China; email: ylmll1982@126.com | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sólidos,Tipo de valorización: Reutilización directa,Tipo de valorización: Aplicaciones ambientales",10.1039/d5na00748h,Adsorption;Calcium compounds;Carbonization;Cost effectiveness;Decomposition;Filtration;Impurities;Iron;Iron compounds;Leather;Lithium;Lithium compounds;Lithium-ion batteries;Magnesium compounds;Waste utilization;Ca 2+;Carbonisation;Large parts;Lithium carbonates;Lithium iron phosphates;Mg 2;Tanned leather;Ternary materials;Thermal;Carbonation,,
rayyan-508874207,Treatment and utilization of chromium-tanned leather waste for energy materials as an alternative approach to current energy technologies: a review,2025,,,Materials Today Sustainability,25892347 (ISSN),32,,,"Delawary, A.R. and Ngwabebhoh, F.A. and Pechancova, V. and Saha, T. and Saha, P.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105023653675&doi=10.1016%2Fj.mtsust.2025.101266&partnerID=40&md5=38136f72a50359810b1a52df29720fe4,English,Elsevier Ltd,"[""Centre of Polymer Systems, Tomas Bata University in Zlin, Tr. T. Bati 5678, Zlin, 76001, Czech Republic"", ""Department of Chemistry, Kocaeli University, Kocaeli, 41001, Turkey"", ""University Institute, Tomas Bata University in Zlin, Nad Ovcirnou IV 3685, Zlin, 76001, Czech Republic""]",,"Export Date: 30 March 2026; Cited By: 2; Correspondence Address: A.R. Delawary; Centre of Polymer Systems, Tomas Bata University in Zlin, Zlin, Tr. T. Bati 5678, 76001, Czech Republic; email: delawary@utb.cz; F.A. Ngwabebhoh; Department of Chemistry, Kocaeli University, Kocaeli, 41001, Turkey; email: asabuwa@kocaeli.edu.tr | RAYYAN-LABELS: Producto: Energía,Producto: Materiale,Residuos: Residuos sólidos,Residuos: Residuos con cromo,Tipo de valorización: Valorización química,Tipo de valorización: Valorización térmica",10.1016/j.mtsust.2025.101266,Biomaterials;Energy materials;Leather waste;Sustainability;Waste management;Biomaterials;Carbonization;Chromium compounds;Conductive materials;Environmental impact;Health risks;Leather;Life cycle;Life cycle assessment;Research and development management;Shoe manufacture;Synthetic leather;Tanning;Textile industry;Waste treatment;Chromium tanned leather;Current energy;Current treatments;Energy materials;Energy technologies;Environmental and health risks;Footwear industry;Leather wastes;Treatment technologies;Valorisation;Sustainable development,,
rayyan-508874212,Characterization and performance analysis of leather trimming waste incorporated graphene-based composite (UPR-GO-LTW) for the removal of dye from aquatic media: A waste valorization approach,2026,,,Cleaner Waste Systems,27729125 (ISSN),13,,,"Ahmed, S. and Islam, S. and Zohra, F.-T.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105024871781&doi=10.1016%2Fj.clwas.2025.100459&partnerID=40&md5=22c73ae09cd6d117d81cf778f361fc0d,English,Elsevier B.V.,"[""Department of Leather Engineering, Institute of Leather Engineering and Technology, University of Dhaka, Bangladesh"", ""Department of Leather Products Engineering, Institute of Leather Engineering and Technology, University of Dhaka, Bangladesh""]",,"Export Date: 30 March 2026; Cited By: 0; Correspondence Address: F.-T. Zohra; Department of Leather Products Engineering, Institute of Leather Engineering and Technology, University of Dhaka, Bangladesh; email: fatema.ilet@du.ac.bd | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sólidos,Tipo de valorización: Aplicaciones ambientales",10.1016/j.clwas.2025.100459,Adsorption capacity;Composite;Unsaturated polyester resin;Wet-blue trimmings,,
rayyan-508874213,Performance evaluation on the chemical looping combustion of the chromium-containing leather waste and the fate of chromium using thermodynamic analysis,2025,,,Energy,03605442 (ISSN),315,,,"Wang, X. and Wang, R. and Shao, Y. and Jin, B.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85215134829&doi=10.1016%2Fj.energy.2024.133810&partnerID=40&md5=b0f937a5da543ea7554903e01e578208,English,Elsevier Ltd,"[""Jiangsu Key Laboratory of Process Enhancement and Energy Equipment Technology, School of Mechanical and Power Engineering, Nanjing Tech University, Nanjing, 211816, China"", ""Sinoma International Engineering Co., Ltd., Nanjing, 211100, China"", ""Shaanxi Zhongcehuigu New Material Testing Service Co., Ltd, Xi'an, 710299, China"", ""Engineering Laboratory for Energy System Process Conversion & Emission Control Technology of Jiangsu Province, School of Energy and Mechanical Engineering, Nanjing Normal University, Nanjing, 210023, China"", ""Key Laboratory of Energy Thermal Conversion and Control of Ministry of Education, School of Energy and Environment, Southeast University, Nanjing, 210096, China""]",,"Export Date: 30 March 2026; Cited By: 2; Correspondence Address: X. Wang; School of Mechanical and Power Engineering, Nanjing Tech University, Nanjing, 211816, China; email: xdwang_seu@seu.edu.cn; CODEN: ENEYD | RAYYAN-LABELS: Producto: Energía,Residuos: Residuos con cromo,Tipo de valorización: Valorización térmica",10.1016/j.energy.2024.133810,Chemical looping combustion;Gaseous pollutants;Hexavalent chromium;Leather waste;Thermodynamic analysis;Chromium metallurgy;Thermolysis;Air reactors;Chemical looping combustion;Equivalence ratios;Gaseous pollutants;Hexavalent chromium;High-content;Leather wastes;Oxidation of chromium;Performances evaluation;Thermo dynamic analysis;chemical method;chromium;combustion;oxidation;performance assessment;pollutant removal;thermodynamics;toxicity;waste management;Waste incineration,,
rayyan-508874221,Valorization of bovine tannery fleshing waste as a fish meal replacer: a conceivable green approach,2025,,,Biomass Conversion and Biorefinery,21906815 (ISSN),15,15,22437-22457,"Thazeem, B. and Umesh, M.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175620400&doi=10.1007%2Fs13399-023-05033-8&partnerID=40&md5=686a8b360e393cdafdcf80d28db0cc32,English,Springer Science and Business Media Deutschland GmbH,"[""Waste Management Division, Integrated Rural Technology Centre (IRTC), Kerala, Palakkad, 678592, India"", ""Department of Life Sciences, CHRIST (Deemed to be University), Hosur Road, Karnataka, Bengaluru, 560029, India""]",,"Export Date: 30 March 2026; Cited By: 0; Correspondence Address: B. Thazeem; Waste Management Division, Integrated Rural Technology Centre (IRTC), Palakkad, Kerala, 678592, India; email: thazeembasheer@gmail.com",10.1007/s13399-023-05033-8,Bovine tannery fleshing waste;Fermentation;Fish meal replacer;Resource recovery;Solid waste management;Anthropometry;Aquaculture;Feeding;Fish;Mammals;Meats;Proteins;Solid wastes;Textures;Waste management;Yeast;Body weight;Bovine tannery fleshing waste;Fish meal;Fish meal replace;Leather industries;Physical quality;Resource recovery;Solid waste management;Survival rate;Valorisation;Fermentation,,
rayyan-508874222,Circular economy practices in the leather products industry toward waste valorization: an approach of sustainable environmental management,2024,,,Benchmarking,14635771 (ISSN),31,3,731-798,"Maliha, M. and Moktadir, M.A. and Bag, S. and Stefanakis, A.I.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152273791&doi=10.1108%2FBIJ-10-2022-0628&partnerID=40&md5=6509341f47b783acaaf87702c1743329,English,Emerald Publishing,"[""Institute of Leather Engineering and Technology, University of Dhaka, Dhaka, Bangladesh"", ""Department of Transport and Supply Chain Management, University of Johannesburg, Johannesburg, South Africa"", ""Laboratory of Environmental Engineering and Technology, Technical University of Crete, Chania, Greece""]",,"Export Date: 30 March 2026; Cited By: 21; Correspondence Address: S. Bag; Department of Transport and Supply Chain Management, University of Johannesburg, Johannesburg, South Africa; email: surajit.bag@gmail.com; CODEN: BQMTF",10.1108/BIJ-10-2022-0628,Best-worst method;Circular economy;COVID-19;Environmental sustainability;Fuzzy TOPSIS;Resource recovery,,
rayyan-508874229,Construction of waste-collagen modified superfine fiber substrates based on “click” chemistry: Moisture absorption and permeability,2022,,,Journal of Applied Polymer Science,00218995 (ISSN),139,1,,"Xu, N. and Xing, Y. and Wang, X. and Ren, L. and Qiang, T.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111894437&doi=10.1002%2Fapp.51440&partnerID=40&md5=6aa918db2de5d26d7c47b16df4079c1c,English,John Wiley and Sons Inc,"[""College of Bioresources Engineering Chemical and Materials Engineering, Shaanxi University of Science and Technology, Xi'an, China"", ""College of Chemistry and Chemical Engineering, Shaanxi University of Science and Technology, Xi'an, China""]",,"Export Date: 30 March 2026; Cited By: 7; Correspondence Address: N. Xu; College of Bioresources Engineering Chemical and Materials Engineering, Shaanxi University of Science and Technology, Xi'an, China; email: xuna19992003@163.com; CODEN: JAPNA | RAYYAN-LABELS: Producto: Materiale,Residuos: Residuos sin cromo,Tipo de valorización: Valorización química",10.1002/app.51440,moisture absorption and permeability;superfine fibre substrates;waste-collagen;“click” chemistry;Collagen;Contact angle;Infrared spectroscopy;Leather;Mechanical permeability;Moisture;Nanofibers;Nylon textiles;Polyamides;Rayon;X ray photoelectron spectroscopy;Attenuated total reflection infrared spectroscopy;Hygienic performance;Moisture absorption;Moisture permeability;Optimal reaction condition;Resource utilizations;Static contact angle;Theoretical research;Synthetic leather,,
rayyan-508874230,Sustainable utilization of finished leather wastes: A novel collagen hydrolysate-based gypsum additive with high-retarding performance,2023,,,Process Safety and Environmental Protection,09575820 (ISSN),172,,451-461,"Ding, X. and Li, Y. and Chen, J. and Huang, X. and Chen, L. and Hu, Z.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148720048&doi=10.1016%2Fj.psep.2023.02.040&partnerID=40&md5=c516cbaa7239d062dca2ea0feb2447f0,English,Institution of Chemical Engineers,"[""School of Environmental and Nature Resources, Zhejiang University of Science and Technology, Hangzhou, 310023, China"", ""Key Laboratory of Recycling and Eco-treatment of Waste Biomass of Zhejiang Province, Zhejiang University of Science and Technology, Hangzhou, 310023, China"", ""Xuzhou Hongfeng Polymer Materials Co., Lt., Xuzhou, 221217, China""]",,"Export Date: 30 March 2026; Cited By: 21; Correspondence Address: X. Ding; School of Environmental and Nature Resources, Zhejiang University of Science and Technology, Hangzhou, 310023, China; email: 122041@zjust.edu.cn | RAYYAN-LABELS: Producto: Biomoléculas,Residuos: Residuos sólidos,Tipo de valorización: Valorización química",10.1016/j.psep.2023.02.040,Finished leather waste;Gypsum retardation;Gypsum retarder;Retardation mechanism;Additives;Collagen;Hydration;Leather;Sodium compounds;Collagen proteins;Finished leathe waste;Gypsum retardation;Gypsum retarder;Leather wastes;Performance;Protein hydrolysate;Retardation Mechanisms;Sodium hexametaphosphate;Sustainable utilization;Gypsum,,
